B365_decimal_a,B365_decimal_b,B365_valid,PS_decimal_a,PS_decimal_b,PS_valid,a_1stIn,a_1stWon,a_2ndWon,a_SvGms,a_ace,a_age_years,a_bpFaced,a_bpSaved,a_df,a_entity_id,a_entry,a_hand,a_height_cm,a_identity_correction,a_identity_metadata_status,a_ioc,a_rank,a_rank_points,a_seed,a_source_id,a_source_name,a_source_side,a_svpt,a_won,abandoned,additional_count_evidence,archive_date_basis,b_1stIn,b_1stWon,b_2ndWon,b_SvGms,b_ace,b_age_years,b_bpFaced,b_bpSaved,b_df,b_entity_id,b_entry,b_hand,b_height_cm,b_identity_correction,b_identity_metadata_status,b_ioc,b_rank,b_rank_points,b_seed,b_source_id,b_source_name,b_source_side,b_svpt,best_of,competition_type,completed,count_block_status,count_correction_applied,court_recorded,date_basis,defaulted,draw_size,identity_basis,identity_tier,market_source_path,market_source_row,market_source_sha256,match_date,match_id,match_num,minutes,played,player_a,player_b,population_basis,ranking_metadata_basis,retired,round,score,season,source_correction,source_field_agreement,source_file_sha256,source_key,source_line_number,source_member,source_row_number,source_season,started_evidence,status,surface,tourney_anchor_date,tourney_id,tourney_level,tourney_name,walkover
1.214,4.229,true,1.254,4.297,true,56,52,26,15,4,24.0,5,3,1,200014,,L,196,,synthetic,SYN,4,7339,1,200014,P 14,w,98,true,false,,synthetic_event_anchor,53,39,11,15,6,24.6,4,2,3,200058,,R,204,,synthetic,SYN,33,982,,200058,P 58,l,93,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,439,,2012-10-05,2012-405/25,25,118,true,200014,200058,level_M,synthetic,false,QF,2-6 6-2 4-6,2012,,true,,2012-405/25,439,atp_matches_2012.csv,438,2012,,completed,Hard,20121001,2012-405,M,Sample 405,false
3.115,1.353,true,3.275,1.380,true,47,42,19,12,4,15.6,6,3,3,200039,,R,188,,synthetic,SYN,18,2721,,200039,P 39,w,77,true,false,,synthetic_event_anchor,36,26,20,11,4,16.5,3,2,2,200050,,R,170,,synthetic,SYN,1,9100,3,200050,P 50,l,70,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,440,,2012-10-05,2012-405/26,26,88,true,200039,200050,level_M,synthetic,false,QF,6-1 2-6 6-3,2012,,true,,2012-405/26,440,atp_matches_2012.csv,439,2012,,completed,Hard,20121001,2012-405,M,Sample 405,false
2.201,1.651,true,2.250,1.708,true,55,45,18,13,3,15.5,4,3,2,200010,,L,204,,synthetic,SYN,10,4784,,200010,P 10,w,85,true,false,,synthetic_event_anchor,47,40,10,11,7,29.9,10,5,2,200049,,R,203,,synthetic,SYN,13,3867,,200049,P 49,l,69,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,441,,2012-10-05,2012-405/27,27,102,true,200010,200049,level_M,synthetic,false,QF,0-6 6-1 6-3,2012,,true,,2012-405/27,441,atp_matches_2012.csv,440,2012,,completed,Hard,20121001,2012-405,M,Sample 405,false
1.890,1.883,true,1.814,2.089,true,32,24,12,8,5,22.4,4,2,0,200031,,R,193,,synthetic,SYN,9,5136,,200031,P 31,l,53,false,false,,synthetic_event_anchor,49,41,21,13,9,27.4,3,3,1,200038,,R,180,,synthetic,SYN,17,2918,,200038,P 38,w,82,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,442,,2012-10-05,2012-405/28,28,65,true,200031,200038,level_M,synthetic,false,QF,6-3 6-1,2012,,true,,2012-405/28,442,atp_matches_2012.csv,441,2012,,completed,Hard,20121001,2012-405,M,Sample 405,false
1.174,4.804,true,1.209,4.937,true,36,30,17,9,4,24.0,3,0,1,200014,,L,196,,synthetic,SYN,4,7339,1,200014,P 14,w,58,true,false,,synthetic_event_anchor,46,31,24,13,2,15.6,6,3,0,200039,,R,188,,synthetic,SYN,18,2721,,200039,P 39,l,85,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,443,,2012-10-06,2012-405/29,29,96,true,200014,200039,level_M,synthetic,false,SF,1-6 1-6,2012,,false,,2012-405/29,443,atp_matches_2012.csv,442,2012,,completed,Hard,20121001,2012-405,M,Sample 405,false
1.856,1.919,true,2.164,1.761,true,43,31,9,11,3,15.5,5,2,8,200010,,L,204,,synthetic,SYN,10,4784,,200010,P 10,l,71,false,false,,synthetic_event_anchor,25,20,11,7,3,27.4,2,1,0,200038,,R,180,,synthetic,SYN,17,2918,,200038,P 38,w,42,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,444,,2012-10-06,2012-405/30,30,106,true,200010,200038,level_M,synthetic,false,SF,2-6 6-2 6-1,2012,,true,,2012-405/30,444,atp_matches_2012.csv,443,2012,,completed,Hard,20121001,2012-405,M,Sample 405,false
1.155,5.146,true,1.200,5.082,true,38,35,11,10,4,24.0,5,3,3,200014,,L,196,,synthetic,SYN,4,7339,1,200014,P 14,w,61,true,false,,synthetic_event_anchor,49,35,17,12,8,27.4,6,3,3,200038,,R,180,,synthetic,SYN,17,2918,,200038,P 38,l,77,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,445,,2012-10-07,2012-405/31,31,67,true,200014,200038,level_M,synthetic,false,F,6-0 2-6 6-1,2012,,true,,2012-405/31,445,atp_matches_2012.csv,444,2012,,completed,Hard,20121001,2012-405,M,Sample 405,false
11.792,1.025,true,12.136,1.055,true,50,29,8,11,5,28.2,5,5,0,200037,,R,191,,synthetic,SYN,60,224,,200037,P 37,l,71,false,false,,synthetic_event_anchor,47,43,20,13,7,16.5,5,2,3,200050,,R,170,,synthetic,SYN,1,9100,2,200050,P 50,w,81,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,446,,2012-10-15,2012-312/1,1,59,true,200037,200050,level_A,synthetic,false,R16,6-0 4-6 6-0,2012,,true,,2012-312/1,446,atp_matches_2012.csv,445,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.129,5.732,true,1.066,10.917,true,44,39,17,11,4,28.5,8,6,3,200007,,R,184,,synthetic,SYN,3,7884,3,200007,P 07,w,69,true,false,,synthetic_event_anchor,35,24,11,8,3,21.2,3,2,0,200017,WC,R,191,,synthetic,SYN,53,307,,200017,P 17,l,52,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic_provisional,provisional,synthetic,447,,2012-10-16,2012-312/2,2,67,true,200007,200017,level_A,synthetic,false,R16,6-2 2-6 6-4,2012,,true,,2012-312/2,447,atp_matches_2012.csv,446,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
11.792,1.025,true,12.136,1.055,true,61,33,15,16,4,18.0,5,3,5,200013,Q,L,173,,synthetic,SYN,59,234,,200013,P 13,l,101,false,false,,synthetic_event_anchor,41,30,17,11,4,25.9,5,4,2,200057,,R,170,,synthetic,SYN,24,1796,4,200057,P 57,w,72,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,448,,2012-10-15,2012-312/3,3,123,true,200013,200057,level_A,synthetic,false,R16,6-4 1-6 6-4,2012,,true,,2012-312/3,448,atp_matches_2012.csv,447,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.821,1.958,true,1.888,1.999,true,46,32,9,12,7,24.0,4,3,5,200012,,R,183,,synthetic,SYN,27,1464,,200012,P 12,l,80,false,false,,synthetic_event_anchor,52,41,21,13,3,27.0,2,1,0,200034,,R,192,,synthetic,SYN,30,1197,,200034,P 34,w,86,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,449,,2012-10-16,2012-312/4,4,118,true,200012,200034,level_A,synthetic,false,R16,2-6 6-2 6-2,2012,,true,,2012-312/4,449,atp_matches_2012.csv,448,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.192,4.527,true,,,false,53,44,17,13,7,15.7,8,6,0,200039,,R,188,,synthetic,SYN,14,3604,6,200039,P 39,w,84,true,false,,synthetic_event_anchor,28,20,3,7,2,29.6,6,2,0,200043,,R,173,,synthetic,SYN,36,810,,200043,P 43,l,42,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,450,,2012-10-15,2012-312/5,5,77,true,200039,200043,level_A,synthetic,false,R16,6-2 0-6 6-0,2012,,true,,2012-312/5,450,atp_matches_2012.csv,449,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.882,1.892,true,2.102,1.804,true,63,45,25,16,7,29.6,11,8,3,200011,Q,R,176,,synthetic,SYN,19,2537,,200011,P 11,w,102,true,false,,synthetic_event_anchor,37,29,15,10,1,22.5,3,2,1,200031,,R,193,,synthetic,SYN,11,4456,7,200031,P 31,l,64,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,451,,2012-10-16,2012-312/6,6,117,true,200011,200031,level_A,synthetic,false,R16,4-6 6-2 6-1,2012,,true,,2012-312/6,451,atp_matches_2012.csv,450,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.123,5.898,true,1.134,6.752,true,45,37,17,11,5,19.9,1,0,1,200040,,R,180,,synthetic,SYN,2,8470,1,200040,P 40,w,68,true,false,,synthetic_event_anchor,42,30,10,10,3,25.8,4,2,0,200060,,R,179,,synthetic,SYN,42,559,,200060,P 60,l,66,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,452,,2012-10-15,2012-312/7,7,64,true,200040,200060,level_A,synthetic,false,R16,6-0 1-6 6-0,2012,,true,,2012-312/7,452,atp_matches_2012.csv,451,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.373,3.016,true,1.533,2.648,true,54,42,25,15,3,15.5,3,1,2,200010,Q,L,204,,synthetic,SYN,12,4151,5,200010,P 10,w,99,true,false,,synthetic_event_anchor,56,42,19,14,5,22.7,9,6,1,200016,,R,174,,synthetic,SYN,18,2721,8,200016,P 16,l,87,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,453,,2012-10-16,2012-312/8,8,84,true,200010,200016,level_A,synthetic,false,R16,3-6 6-0 6-3,2012,,true,,2012-312/8,453,atp_matches_2012.csv,452,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
2.368,1.568,true,2.893,1.461,true,47,35,14,11,7,28.5,3,1,2,200007,,R,184,,synthetic,SYN,3,7884,3,200007,P 07,l,69,false,false,,synthetic_event_anchor,49,38,19,13,5,16.5,5,3,3,200050,,R,170,,synthetic,SYN,1,9100,2,200050,P 50,w,84,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,454,,2012-10-17,2012-312/9,9,76,true,200007,200050,level_A,synthetic,false,QF,6-1 6-1,2012,,true,,2012-312/9,454,atp_matches_2012.csv,453,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
2.305,1.597,true,2.420,1.621,true,23,19,11,7,2,27.0,6,5,2,200034,,R,192,,synthetic,SYN,30,1197,,200034,P 34,w,44,true,false,,synthetic_event_anchor,53,37,17,14,7,25.9,4,3,3,200057,,R,170,,synthetic,SYN,24,1796,4,200057,P 57,l,92,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,455,,2012-10-17,2012-312/10,10,71,true,200034,200057,level_A,synthetic,false,QF,6-3 0-6 6-4,2012,,true,,2012-312/10,455,atp_matches_2012.csv,454,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
2.472,1.525,true,2.199,1.738,true,50,37,16,13,4,29.6,3,2,3,200011,,R,176,,synthetic,SYN,19,2537,,200011,P 11,l,85,false,false,,synthetic_event_anchor,60,50,25,15,11,15.7,10,5,2,200039,,R,188,,synthetic,SYN,14,3604,6,200039,P 39,w,95,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,456,,2012-10-17,2012-312/11,11,90,true,200011,200039,level_A,synthetic,false,QF,6-0 0-6 6-1,2012,,true,,2012-312/11,456,atp_matches_2012.csv,455,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.844,1.932,true,1.911,1.973,true,34,21,12,9,5,15.5,4,2,2,200010,,L,204,,synthetic,SYN,12,4151,5,200010,P 10,w,58,true,false,,synthetic_event_anchor,39,30,11,11,4,19.9,5,3,6,200040,WC,R,180,,synthetic,SYN,2,8470,1,200040,P 40,l,69,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,457,,2012-10-17,2012-312/12,12,92,true,200010,200040,level_A,synthetic,false,QF,6-0 6-2,2012,,true,,2012-312/12,457,atp_matches_2012.csv,456,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
4.339,1.205,true,3.712,1.315,true,48,39,15,12,5,27.0,1,1,0,200034,,R,192,,synthetic,SYN,30,1197,,200034,P 34,l,78,false,false,,synthetic_event_anchor,56,48,16,13,8,16.5,6,2,3,200050,,R,170,,synthetic,SYN,1,9100,2,200050,P 50,w,86,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,458,,2012-10-18,2012-312/13,13,122,true,200034,200050,level_A,synthetic,false,SF,3-6 6-0 0-6,2012,,true,,2012-312/13,458,atp_matches_2012.csv,457,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.531,2.457,true,1.627,2.408,true,62,50,19,15,6,15.5,5,4,1,200010,,L,204,,synthetic,SYN,12,4151,5,200010,P 10,w,94,true,false,,synthetic_event_anchor,50,41,15,13,7,15.7,3,1,4,200039,,R,188,,synthetic,SYN,14,3604,6,200039,P 39,l,82,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,459,,2012-10-18,2012-312/14,14,117,true,200010,200039,level_A,synthetic,false,SF,6-3 6-3,2012,,true,,2012-312/14,459,atp_matches_2012.csv,458,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
2.420,1.546,true,2.764,1.497,true,25,18,4,6,0,15.5,3,3,2,200010,,L,204,,synthetic,SYN,12,4151,5,200010,P 10,l,38,false,false,,synthetic_event_anchor,47,39,17,11,10,16.5,7,3,2,200050,,R,170,,synthetic,SYN,1,9100,2,200050,P 50,w,73,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,460,,2012-10-19,2012-312/15,15,65,true,200010,200050,level_A,synthetic,false,F,3-6 6-0 6-3,2012,,true,,2012-312/15,460,atp_matches_2012.csv,459,2012,,completed,Carpet,20121015,2012-312,A,Sample 312,false
1.025,11.792,true,1.055,12.136,true,37,27,15,10,4,19.5,1,1,3,200021,,L,205,,synthetic,SYN,8,5515,2,200021,P 21,w,63,true,false,,synthetic_event_anchor,54,37,9,12,2,28.2,5,3,4,200037,,R,191,,synthetic,SYN,60,224,,200037,P 37,l,78,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,461,,2012-10-29,2012-313/1,1,62,true,200021,200037,level_A,synthetic,false,R16,2-6 6-4 6-3,2012,,true,,2012-313/1,461,atp_matches_2012.csv,460,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.034,10.767,true,1.060,11.577,true,26,25,10,7,5,25.2,4,4,0,200006,Q,R,193,,synthetic,SYN,5,6832,1,200006,P 06,w,46,true,false,,synthetic_event_anchor,57,34,9,12,3,25.8,3,1,3,200028,,R,195,,synthetic,SYN,56,266,,200028,P 28,l,80,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,462,,2012-10-30,2012-313/2,2,126,true,200006,200028,level_A,synthetic,false,R16,4-6 1-6,2012,,true,,2012-313/2,462,atp_matches_2012.csv,461,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
4.280,1.210,true,5.086,1.200,true,,,,,,21.3,,,,200017,,R,191,,synthetic,SYN,51,339,,200017,P 17,w,,true,false,,synthetic_event_anchor,,,,,,25.8,,,,200025,,L,173,,synthetic,SYN,20,2367,5,200025,P 25,l,,3,individual_tour,true,missing_all,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,463,,2012-10-29,2012-313/3,3,111,true,200017,200025,level_A,synthetic,false,R16,2-6 6-0 0-6,2012,,true,,2012-313/3,463,atp_matches_2012.csv,462,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.121,5.949,true,1.144,6.400,true,45,36,9,9,8,27.5,2,2,2,200038,,R,180,,synthetic,SYN,16,3130,4,200038,P 38,w,60,true,false,,synthetic_event_anchor,49,24,10,12,3,20.3,6,3,1,200045,,R,,,synthetic,SYN,48,397,,200045,P 45,l,74,3,individual_tour,false,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,464,,2012-10-30,2012-313/4,4,106,true,200038,200045,level_A,synthetic,true,R16,0-6 6-4 3-1 RET,2012,,true,,2012-313/4,464,atp_matches_2012.csv,463,2012,,retired,Hard,20121029,2012-313,A,Sample 313,false
1.075,7.693,true,1.137,6.644,true,44,38,19,11,4,16.2,8,6,0,200008,,R,185,,synthetic,SYN,19,2537,3,200008,P 08,w,73,true,false,,synthetic_event_anchor,33,21,10,8,1,18.1,3,1,0,200047,,R,183,,synthetic,SYN,55,279,,200047,P 47,l,51,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,465,,2012-10-29,2012-313/5,5,113,true,200008,200047,level_A,synthetic,false,R16,3-6 4-6,2012,,true,,2012-313/5,465,atp_matches_2012.csv,464,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.245,3.890,true,1.335,3.560,true,30,26,7,7,2,28.8,6,3,0,200001,,R,177,,synthetic,SYN,27,1464,8,200001,P 01,w,46,true,false,,synthetic_event_anchor,37,24,7,9,3,17.6,4,2,1,200002,,R,189,,synthetic,SYN,49,376,,200002,P 02,l,56,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,466,,2012-10-30,2012-313/6,6,67,true,200001,200002,level_A,synthetic,false,R16,6-1 6-2,2012,,true,,2012-313/6,466,atp_matches_2012.csv,465,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.918,1.856,true,1.901,1.984,true,37,28,14,11,5,25.2,4,3,4,200024,WC,R,171,,synthetic,SYN,45,469,,200024,P 24,w,71,true,false,,synthetic_event_anchor,46,28,16,13,3,30.6,4,3,2,200032,,R,171,,synthetic,SYN,31,1120,,200032,P 32,l,81,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,467,,2012-10-29,2012-313/7,7,72,true,200024,200032,level_A,synthetic,false,R16,6-2 6-3,2012,,true,,2012-313/7,467,atp_matches_2012.csv,466,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.510,2.514,true,1.574,2.534,true,61,41,11,14,4,21.4,6,4,1,200015,WC,R,173,,synthetic,SYN,28,1368,7,200015,P 15,l,87,false,false,,synthetic_event_anchor,37,30,18,11,7,22.7,5,4,1,200042,,R,195,,synthetic,SYN,22,2061,6,200042,P 42,w,72,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,468,,2012-10-30,2012-313/8,8,63,true,200015,200042,level_A,synthetic,false,R16,1-6 6-1 6-4,2012,,true,,2012-313/8,468,atp_matches_2012.csv,467,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.670,2.168,true,1.618,2.428,true,43,33,14,11,7,25.2,1,1,1,200006,,R,193,,synthetic,SYN,5,6832,1,200006,P 06,w,70,true,false,,synthetic_event_anchor,45,29,14,12,4,19.5,3,2,1,200021,,L,205,,synthetic,SYN,8,5515,2,200021,P 21,l,76,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,469,,2012-10-31,2012-313/9,9,81,true,200006,200021,level_A,synthetic,false,QF,6-0 6-2,2012,,true,,2012-313/9,469,atp_matches_2012.csv,468,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
6.082,1.117,true,6.499,1.141,true,23,15,5,7,5,21.3,6,4,2,200017,,R,191,,synthetic,SYN,51,339,,200017,P 17,l,42,false,false,,synthetic_event_anchor,50,42,20,12,6,27.5,5,3,0,200038,,R,180,,synthetic,SYN,16,3130,4,200038,P 38,w,77,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,470,,2012-10-31,2012-313/10,10,60,true,200017,200038,level_A,synthetic,false,QF,4-6 4-6,2012,,true,,2012-313/10,470,atp_matches_2012.csv,469,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
2.775,1.429,true,3.101,1.413,true,33,22,9,9,5,28.8,7,3,3,200001,,R,177,,synthetic,SYN,27,1464,8,200001,P 01,l,60,false,false,,synthetic_event_anchor,39,31,16,11,4,16.2,4,3,0,200008,,R,185,,synthetic,SYN,19,2537,3,200008,P 08,w,70,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,471,,2012-10-31,2012-313/11,11,87,true,200001,200008,level_A,synthetic,false,QF,6-3 1-6 6-2,2012,,true,,2012-313/11,471,atp_matches_2012.csv,470,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
2.164,1.673,true,2.057,1.839,true,59,39,16,13,8,25.2,5,1,1,200024,,R,171,,synthetic,SYN,45,469,,200024,P 24,l,83,false,false,,synthetic_event_anchor,29,21,20,9,0,22.7,5,3,2,200042,,R,195,,synthetic,SYN,22,2061,6,200042,P 42,w,55,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,472,,2012-10-31,2012-313/12,12,84,true,200024,200042,level_A,synthetic,false,QF,3-6 0-6,2012,,true,,2012-313/12,472,atp_matches_2012.csv,471,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.178,4.735,true,1.186,5.354,true,45,34,10,11,4,25.2,4,2,4,200006,,R,193,,synthetic,SYN,5,6832,1,200006,P 06,w,68,true,false,,synthetic_event_anchor,42,23,15,10,1,27.5,1,0,2,200038,,R,180,,synthetic,SYN,16,3130,4,200038,P 38,l,67,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,473,,2012-11-01,2012-313/13,13,60,true,200006,200038,level_A,synthetic,false,SF,6-2 6-1,2012,,true,,2012-313/13,473,atp_matches_2012.csv,472,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
1.236,3.988,true,1.308,3.767,true,41,34,13,10,5,16.2,2,2,2,200008,,R,185,,synthetic,SYN,19,2537,3,200008,P 08,w,65,true,false,,synthetic_event_anchor,61,47,12,14,7,22.7,1,0,3,200042,Q,R,195,,synthetic,SYN,22,2061,6,200042,P 42,l,91,3,individual_tour,false,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,474,,2012-11-01,2012-313/14,14,57,true,200008,200042,level_A,synthetic,true,SF,1-6 6-2 3-1 RET,2012,,true,,2012-313/14,474,atp_matches_2012.csv,473,2012,,retired,Hard,20121029,2012-313,A,Sample 313,false
1.413,2.837,true,1.417,3.085,true,40,32,23,12,4,25.2,8,5,1,200006,,R,193,,synthetic,SYN,5,6832,1,200006,P 06,w,78,true,false,,synthetic_event_anchor,57,38,15,13,8,16.2,9,7,0,200008,,R,185,,synthetic,SYN,19,2537,3,200008,P 08,l,82,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,16,synthetic,primary,synthetic,475,,2012-11-02,2012-313/15,15,55,true,200006,200008,level_A,synthetic,false,F,6-3 6-4,2012,,true,,2012-313/15,475,atp_matches_2012.csv,474,2012,,completed,Hard,20121029,2012-313,A,Sample 313,false
3.447,1.299,true,3.026,1.430,true,40,31,16,10,2,30.8,3,2,0,200036,Q,R,185,,synthetic,SYN,31,1120,,200036,P 36,l,66,false,false,,synthetic_event_anchor,35,31,10,9,2,27.5,4,3,2,200038,,R,180,,synthetic,SYN,18,2721,,200038,P 38,w,57,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,476,,2012-11-12,2012-406/1,1,110,true,200036,200038,level_M,synthetic,false,R32,6-1 6-2,2012,,true,,2012-406/1,476,atp_matches_2012.csv,475,2012,,completed,Hard,20121112,2012-406,M,Sample 406,false
1.152,5.201,true,1.190,5.267,true,40,32,14,11,7,25.3,4,2,2,200006,,R,193,,synthetic,SYN,5,6832,4,200006,P 06,w,68,true,false,,synthetic_event_anchor,60,42,14,14,8,26.5,5,2,2,200048,,L,203,,synthetic,SYN,36,810,,200048,P 48,l,92,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,477,,2012-11-13,2012-406/2,2,57,true,200006,200048,level_M,synthetic,false,R32,2-6 3-6,2012,,true,,2012-406/2,477,atp_matches_2012.csv,476,2012,,completed,Hard,20121112,2012-406,M,Sample 406,false
1.068,8.083,true,1.055,12.136,true,25,20,16,8,4,29.1,7,4,1,200030,WC,R,203,,synthetic,SYN,6,6361,8,200030,P 30,w,51,true,false,,synthetic_event_anchor,34,25,18,12,4,19.2,2,0,2,200044,Q,R,201,,synthetic,SYN,50,357,,200044,P 44,l,75,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,478,,2012-11-12,2012-406/3,3,111,true,200030,200044,level_M,synthetic,false,R32,6-1 6-0,2012,,true,,2012-406/3,478,atp_matches_2012.csv,477,2012,,completed,Hard,20121112,2012-406,M,Sample 406,false
1.161,5.031,true,1.240,4.472,true,51,40,16,12,4,15.6,8,7,0,200010,,L,204,,synthetic,SYN,10,4784,,200010,P 10,w,79,true,false,,synthetic_event_anchor,39,29,9,10,3,29.7,3,1,0,200043,,R,173,,synthetic,SYN,37,760,,200043,P 43,l,61,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,479,,2012-11-13,2012-406/4,4,61,true,200010,200043,level_M,synthetic,false,R32,6-3 6-3,2012,,true,,2012-406/4,479,atp_matches_2012.csv,478,2012,,completed,Hard,20121112,2012-406,M,Sample 406,false
1.129,5.738,true,1.133,6.785,true,20,20,9,5,3,19.6,4,0,0,200021,,L,205,,synthetic,SYN,7,5923,6,200021,P 21,w,30,true,false,,synthetic_event_anchor,50,29,8,12,8,20.3,5,4,1,200045,,R,,,synthetic,SYN,48,397,,200045,P 45,l,79,3,individual_tour,true,usable,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,480,,2012-11-12,2012-406/5,5,79,true,200021,200045,level_M,synthetic,false,R32,6-2 4-6 6-0,2012,,true,,2012-406/5,480,atp_matches_2012.csv,479,2012,,completed,Hard,20121112,2012-406,M,Sample 406,false
1.209,4.290,true,1.280,4.018,true,,,,,,30.6,,,,200026,,R,192,,synthetic,SYN,32,1049,,200026,P 26,w,,true,false,,synthetic_event_anchor,,,,,,18.2,,,,200027,Q,R,177,,synthetic,SYN,57,255,,200027,P 27,l,,3,individual_tour,true,missing_all,false,Indoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,481,,2012-11-13,2012-406/6,6,88,true,200026,200027,level_M,synthetic,false,R32,2-6 6-4 1-6,2012,,true,,2012-406/6,481,atp_matches_2012.csv,480,2012,,completed,Hard,20121112,2012-406,M,Sample 406,false
